,Zone,Année,rainfall,Temperature
1161,Cyprus,2008,15.008178888888885,20.578833333333336
1162,Cyprus,2009,39.30097333333333,20.307744444444445
1163,Cyprus,2010,31.970087777777767,21.629244444444442
1164,Cyprus,2011,33.95775333333333,20.450533333333336
1165,Cyprus,2012,46.82097333333334,20.467592222222226
1166,Cyprus,2013,24.89146111111112,21.15766666666667
1167,Cyprus,2014,26.738984444444448,21.046233333333333
1168,Cyprus,2015,43.58101222222222,20.477066666666666
1169,Cyprus,2016,20.884016666666668,21.446944444444444
1170,CzechRepublic,1991,48.90046666666667,9.378630000000001
1171,CzechRepublic,1992,48.755955555555566,10.89953
1172,CzechRepublic,1993,51.93511111111112,9.751903333333336
1173,CzechRepublic,1994,53.98915555555556,11.015751111111115
1174,CzechRepublic,1995,68.9556777777778,10.117002222222222
1175,CzechRepublic,1996,61.680233333333334,7.949607777777778
1176,CzechRepublic,1997,58.42515555555556,9.608376666666668
1177,CzechRepublic,1998,59.21400000000001,10.646217777777778
1178,CzechRepublic,1999,57.713277777777776,10.539836666666666
1179,CzechRepublic,2000,59.05734444444444,10.773472222222226
1180,CzechRepublic,2001,69.88722222222222,9.918852222222222
1181,CzechRepublic,2002,64.33912222222223,11.094996666666667
1182,CzechRepublic,2003,42.316868888888884,10.45231
1183,CzechRepublic,2004,57.318344444444435,9.70755888888889
1184,CzechRepublic,2005,67.63267777777779,9.716808888888886
1185,CzechRepublic,2006,63.51337777777778,9.492074444444443
1186,CzechRepublic,2007,68.97844888888889,11.714294444444445
1187,CzechRepublic,2008,57.72945555555553,10.869526666666665
1188,CzechRepublic,2009,64.31087777777778,10.524101111111113
1189,CzechRepublic,2010,79.67236666666669,9.510734444444443
1190,CzechRepublic,2011,55.7301,10.732296666666667
1191,CzechRepublic,2012,56.57464444444444,10.59534
1192,CzechRepublic,2013,71.24477777777777,9.640936666666667
1193,CzechRepublic,2014,66.65413333333333,11.356617777777776
1194,CzechRepublic,2015,47.15891111111111,11.143724444444445
1195,CzechRepublic,2016,64.80315555555556,11.195923333333333
1196,Denmark,1991,50.574055555555546,9.138998888888887
1197,Denmark,1992,51.697792222222226,10.518393333333334
1198,Denmark,1993,55.8886,9.043655555555556
1199,Denmark,1994,70.48042222222222,9.528998888888891
1200,Denmark,1995,58.55704444444446,9.681367777777776
1201,Denmark,1996,34.59804222222222,7.6277
1202,Denmark,1997,46.37634777777779,9.712196666666664
1203,Denmark,1998,65.09522222222222,9.711190000000002
1204,Denmark,1999,70.92982222222223,10.015533333333334
1205,Denmark,2000,55.06366666666666,9.950548888888887
1206,Denmark,2001,62.8792,9.094525555555556
1207,Denmark,2002,68.38206666666666,11.0057
1208,Denmark,2003,50.40553333333334,9.702286666666666
1209,Denmark,2004,61.235211111111106,9.53727222222222
1210,Denmark,2005,51.23462222222222,9.526855555555557
1211,Denmark,2006,54.475188888888894,9.477033333333333
1212,Denmark,2007,78.9574111111111,10.738611111111114
1213,Denmark,2008,60.230422222222224,10.676894444444443
1214,Denmark,2009,48.7131111111111,10.071126666666666
1215,Denmark,2010,56.813588888888894,8.564245555555555
1216,Denmark,2011,69.16386666666666,9.769639999999999
1217,Denmark,2012,58.11448888888889,9.614037777777778
1218,Denmark,2013,46.606555555555566,9.00682777777778
1219,Denmark,2014,58.49613333333333,10.988142222222221
1220,Denmark,2015,67.16884444444446,9.719816666666668
1221,Denmark,2016,55.196022222222226,10.178191111111113
1222,Djibouti,1991,18.697421111111108,28.861100000000004
1223,Djibouti,1992,27.79682,28.37046666666667
1224,Djibouti,1993,31.521068888888887,28.27903333333333
1225,Djibouti,1994,28.68560111111111,28.63903333333333
1226,Djibouti,1995,30.109091111111113,28.647744444444445
1227,Djibouti,1996,20.22275888888889,28.89417777777777
1228,Djibouti,1997,17.416533333333334,28.7321
1229,Djibouti,1998,23.739628888888888,29.421055555555558
1230,Djibouti,1999,30.183332222222226,28.64518888888889
1231,Djibouti,2000,30.356634444444452,28.878422222222227
1232,Djibouti,2001,29.603936666666666,28.7584
1233,Djibouti,2002,17.977625555555555,29.398422222222226
1234,Djibouti,2003,22.512801111111113,29.2193
1235,Djibouti,2004,22.16258333333333,29.0788
1236,Djibouti,2005,21.879972222222218,29.117955555555554
1237,Djibouti,2006,27.024854444444447,29.024500000000003
1238,Djibouti,2007,22.26058444444445,28.842011111111113
1239,Djibouti,2008,18.683783333333327,28.59005555555556
1240,Djibouti,2009,17.21785555555556,29.6687
1241,Djibouti,2010,26.894346666666664,29.37406666666667
1242,Djibouti,2011,25.35349111111111,29.33872222222222
1243,Djibouti,2012,24.66416444444444,29.36336666666667
1244,Djibouti,2013,34.21754333333333,29.53307777777778
1245,Djibouti,2014,31.02864666666667,29.1346
1246,Djibouti,2015,18.995696666666667,29.74347777777778
1247,Djibouti,2016,31.275551111111106,29.59296666666667
1248,Dominica,1991,215.29133333333328,24.98331111111111
1249,Dominica,1992,271.0571111111111,24.744588888888888
1250,Dominica,1993,271.03633333333335,24.935955555555555
1251,Dominica,1994,198.62674444444443,24.799333333333333
1252,Dominica,1995,251.76847777777775,24.99351111111111
1253,Dominica,1996,247.8883111111111,24.66924444444445
1254,Dominica,1997,198.47263333333336,24.73671111111112
1255,Dominica,1998,246.44454444444452,25.395711111111112
1256,Dominica,1999,202.02326666666667,24.814988888888887
1257,Dominica,2000,213.37144444444442,24.576577777777782
1258,Dominica,2001,155.04138888888892,24.94978888888889
1259,Dominica,2002,226.95988888888888,25.00182222222222
1260,Dominica,2003,181.78807777777783,24.98313333333333
1261,Dominica,2004,300.20055555555547,24.72793333333333
1262,Dominica,2005,260.3759888888889,25.208488888888887
1263,Dominica,2006,238.27184444444438,24.98984444444445
1264,Dominica,2007,223.4338888888889,25.10116666666667
1265,Dominica,2008,225.138,24.624922222222217
1266,Dominica,2009,246.68264444444443,24.89556666666667
1267,Dominica,2010,295.15837777777784,25.564744444444447
1268,Dominica,2011,369.0874444444445,25.01914444444445
1269,Dominica,2012,274.6165111111111,24.940166666666666
1270,Dominica,2013,237.3668888888889,25.059999999999995
1271,Dominica,2014,186.31087777777776,24.995877777777782
1272,Dominica,2015,162.46996666666666,25.21357777777777
1273,Dominica,2016,271.81244444444445,25.31464444444445
1274,DominicanRepublic,1991,83.38833333333334,24.42042222222223
1275,DominicanRepublic,1992,113.48382222222222,24.505355555555557
1276,DominicanRepublic,1993,118.80364444444444,24.398244444444448
1277,DominicanRepublic,1994,86.6175,24.69053333333333
1278,DominicanRepublic,1995,125.26801111111112,24.710955555555557
1279,DominicanRepublic,1996,92.59218888888887,24.400822222222228
1280,DominicanRepublic,1997,74.44504444444446,24.73413333333333
1281,DominicanRepublic,1998,161.30434444444444,24.96273333333333
1282,DominicanRepublic,1999,78.23628888888891,24.523511111111112
1283,DominicanRepublic,2000,124.27196666666669,24.36212222222223
1284,DominicanRepublic,2001,122.62801111111109,24.59316666666667
1285,DominicanRepublic,2002,88.88553333333334,24.62054444444444
1286,DominicanRepublic,2003,139.87054444444445,24.79946666666667
1287,DominicanRepublic,2004,116.36137777777776,24.51523333333333
1288,DominicanRepublic,2005,150.18188888888892,24.662122222222226
1289,DominicanRepublic,2006,99.91439333333332,24.377866666666666
1290,DominicanRepublic,2007,160.03101111111113,24.46915555555556
1291,DominicanRepublic,2008,112.04203333333334,24.059744444444448
1292,DominicanRepublic,2009,104.93185555555556,24.26534444444445
1293,DominicanRepublic,2010,140.0830888888889,24.927211111111113
1294,DominicanRepublic,2011,120.11499999999998,24.017677777777774
1295,DominicanRepublic,2012,105.27917777777779,24.378455555555558
1296,DominicanRepublic,2013,99.27202222222222,24.57527777777778
1297,DominicanRepublic,2014,113.02204444444445,24.905655555555555
1298,DominicanRepublic,2015,88.83153333333334,24.99091111111111
1299,DominicanRepublic,2016,167.26025555555555,24.9734
1300,Ecuador,1991,137.7929111111111,21.802877777777773
1301,Ecuador,1992,258.75470000000007,21.919266666666665
1302,Ecuador,1993,190.57704444444443,21.7457
1303,Ecuador,1994,182.41951111111112,21.42398888888889
1304,Ecuador,1995,159.04295555555552,21.957244444444445
1305,Ecuador,1996,160.13546666666667,21.313522222222225
1306,Ecuador,1997,272.6502888888889,22.28775555555555
1307,Ecuador,1998,336.88776666666666,22.754044444444446
1308,Ecuador,1999,238.3705111111111,21.28163333333333
1309,Ecuador,2000,202.19824444444447,20.924466666666667
1310,Ecuador,2001,159.8067,21.1753
1311,Ecuador,2002,179.2062,21.70748888888889
1312,Ecuador,2003,214.67156666666665,21.56327777777777
1313,Ecuador,2004,168.0335111111111,21.482155555555558
1314,Ecuador,2005,123.65977777777776,21.6123
1315,Ecuador,2006,167.2008444444444,21.55593333333333
1316,Ecuador,2007,183.44466666666665,21.13288888888889
1317,Ecuador,2008,261.8672888888889,21.37188888888889
1318,Ecuador,2009,152.17214444444446,21.94053333333333
1319,Ecuador,2010,245.6006333333333,21.970977777777783
1320,Ecuador,2011,211.49272222222226,21.49416666666667
1321,Ecuador,2012,218.0061111111111,21.67835555555556
1322,Ecuador,2013,183.64954444444442,21.419911111111123
1323,Ecuador,2014,187.9102222222222,21.964866666666666
1324,Ecuador,2015,247.7275888888889,22.35813333333333
1325,Ecuador,2016,187.8276888888889,22.421411111111112
1326,Egypt,1991,3.3110866666666667,23.6164
1327,Egypt,1992,2.443021111111111,22.682688888888887
1328,Egypt,1993,3.983108888888889,23.15036666666667
1329,Egypt,1994,2.4252788888888888,23.747200000000007
1330,Egypt,1995,1.8625011111111107,23.876166666666666
1331,Egypt,1996,1.8868955555555555,23.952444444444453
1332,Egypt,1997,2.2964244444444444,23.275777777777773
1333,Egypt,1998,3.6646199999999993,24.109544444444442
1334,Egypt,1999,2.1854344444444442,24.166722222222226
1335,Egypt,2000,2.3214200000000003,23.395711111111112
1336,Egypt,2001,1.4880411111111111,24.310311111111112
1337,Egypt,2002,2.264805555555556,24.198366666666665
1338,Egypt,2003,1.9976388888888892,23.9837
1339,Egypt,2004,2.3957,24.057766666666666
1340,Egypt,2005,3.151798888888889,24.184166666666666
1341,Egypt,2006,2.071951111111111,24.34546666666667
1342,Egypt,2007,2.251577777777777,24.1061
1343,Egypt,2008,2.5331944444444447,24.516700000000004
1344,Egypt,2009,1.8584733333333332,24.377433333333336
1345,Egypt,2010,3.2226044444444444,25.6045
1346,Egypt,2011,1.9310055555555556,24.21716666666667
1347,Egypt,2012,1.8741511111111115,24.39884444444445
1348,Egypt,2013,3.1811599999999998,24.610877777777773
1349,Egypt,2014,3.637478888888889,24.70991111111111
1350,Egypt,2015,2.2745477777777783,24.643544444444448
1351,Egypt,2016,2.0644066666666663,24.70845555555556
1352,ElSalvador,1991,146.05120888888888,24.510911111111113
1353,ElSalvador,1992,146.81553666666662,24.398044444444448
1354,ElSalvador,1993,218.49280777777776,24.17136666666667
1355,ElSalvador,1994,127.98219888888887,24.566899999999997
1356,ElSalvador,1995,202.38746666666668,24.375688888888888
1357,ElSalvador,1996,166.50588777777782,23.974444444444448
1358,ElSalvador,1997,153.21377777777778,24.69974444444445
1359,ElSalvador,1998,145.73441888888888,24.865344444444442
1360,ElSalvador,1999,164.42914444444446,24.11308888888889
1361,ElSalvador,2000,169.72073999999998,24.20383333333333
1362,ElSalvador,2001,162.54910888888892,24.6734
1363,ElSalvador,2002,149.60456888888888,24.807188888888888
1364,ElSalvador,2003,136.27964444444444,25.013011111111112
1365,ElSalvador,2004,156.9655,24.812344444444445
1366,ElSalvador,2005,182.11678333333333,24.937677777777782
1367,ElSalvador,2006,194.8784488888889,24.69988888888889
1368,ElSalvador,2007,170.33407333333332,24.65401111111111
1369,ElSalvador,2008,175.71346666666668,24.89793333333333
1370,ElSalvador,2009,140.75142555555556,24.962455555555557
1371,ElSalvador,2010,222.08931,24.967488888888887
1372,ElSalvador,2011,179.27226666666667,24.945477777777786
1373,ElSalvador,2012,155.81360222222224,24.80473333333333
1374,ElSalvador,2013,221.55546111111116,24.672255555555548
1375,ElSalvador,2014,138.62090777777777,24.89491111111111
1376,ElSalvador,2015,134.42796111111113,25.081999999999997
1377,ElSalvador,2016,154.17215444444446,25.319044444444447
1378,EquatorialGuinea,1991,153.80106666666666,24.706355555555554
1379,EquatorialGuinea,1992,124.45436666666667,24.4069
1380,EquatorialGuinea,1993,130.05472222222218,24.58713333333333
1381,EquatorialGuinea,1994,157.46461111111108,24.491988888888887
1382,EquatorialGuinea,1995,157.19978888888892,24.833488888888887
1383,EquatorialGuinea,1996,170.75636666666662,24.644922222222217
1384,EquatorialGuinea,1997,136.90094444444443,24.397422222222218
1385,EquatorialGuinea,1998,187.8619,25.30293333333333
1386,EquatorialGuinea,1999,187.0799888888889,24.784344444444447
1387,EquatorialGuinea,2000,151.23872222222226,24.897522222222218
1388,EquatorialGuinea,2001,199.56318666666664,24.879966666666668
1389,EquatorialGuinea,2002,206.5651555555556,25.19011111111111
1390,EquatorialGuinea,2003,191.1084,25.14092222222223
1391,EquatorialGuinea,2004,162.5960111111111,25.121255555555557
1392,EquatorialGuinea,2005,111.52023333333337,24.99153333333333
1393,EquatorialGuinea,2006,129.0216,25.082855555555554
1394,EquatorialGuinea,2007,260.7246333333334,25.171155555555547
1395,EquatorialGuinea,2008,156.36053444444445,24.799144444444448
1396,EquatorialGuinea,2009,146.44379444444445,24.989777777777782
1397,EquatorialGuinea,2010,134.86081111111108,25.20657777777777
1398,EquatorialGuinea,2011,120.95901111111112,24.964555555555553
1399,EquatorialGuinea,2012,179.15547777777778,24.963944444444447
1400,EquatorialGuinea,2013,128.23957777777775,24.98503333333333
1401,EquatorialGuinea,2014,150.86333333333334,25.0241
1402,EquatorialGuinea,2015,111.76906666666666,25.069888888888887
1403,EquatorialGuinea,2016,154.94713333333334,25.407411111111113
1404,Eritrea,1991,24.080571111111112,27.06977777777778
1405,Eritrea,1992,27.560785555555555,26.109722222222228
1406,Eritrea,1993,26.399575555555558,26.813455555555556
1407,Eritrea,1994,28.12080555555556,26.74934444444445
1408,Eritrea,1995,27.64109,26.519055555555553
1409,Eritrea,1996,19.89721555555555,27.003544444444447
1410,Eritrea,1997,21.327593333333336,26.948377777777782
1411,Eritrea,1998,35.26461666666667,27.250855555555557
1412,Eritrea,1999,26.90450333333333,27.31024444444445
1413,Eritrea,2000,29.111336666666666,27.34863333333333
1414,Eritrea,2001,26.052570000000003,27.21574444444445
1415,Eritrea,2002,25.152300000000004,27.69828888888889
1416,Eritrea,2003,35.051342222222225,27.44582222222222
1417,Eritrea,2004,20.501212222222218,27.32433333333334
1418,Eritrea,2005,37.69490555555555,27.516
1419,Eritrea,2006,28.65739111111111,27.398655555555557
1420,Eritrea,2007,37.44235111111111,26.96518888888889
1421,Eritrea,2008,24.932975555555558,27.3475
1422,Eritrea,2009,20.245605555555557,28.10304444444445
1423,Eritrea,2010,30.345298888888887,28.01791111111111
1424,Eritrea,2011,18.095814444444443,27.6683
1425,Eritrea,2012,17.404383333333335,27.72075555555556
1426,Eritrea,2013,26.909997777777782,27.98556666666667
1427,Eritrea,2014,33.93836444444445,27.49036666666667
1428,Eritrea,2015,25.48526,28.21132222222223
1429,Eritrea,2016,29.051885555555558,27.951266666666665
1430,Estonia,1991,55.3039888888889,7.203870000000001
1431,Estonia,1992,47.010211111111104,8.383026666666668
1432,Estonia,1993,57.81594444444444,7.209830000000001
1433,Estonia,1994,53.686355555555544,6.6278122222222215
1434,Estonia,1995,57.13843333333333,8.145672222222222
1435,Estonia,1996,39.10991111111111,5.617718888888889
1436,Estonia,1997,53.88417777777778,7.757154444444446
1437,Estonia,1998,64.94843333333334,7.243727777777778
1438,Estonia,1999,43.70157777777778,7.841826666666666
1439,Estonia,2000,50.68429999999999,7.862904444444445
1440,Estonia,2001,65.61418888888889,7.820229999999999
1441,Estonia,2002,42.977922222222226,9.139343333333334
1442,Estonia,2003,49.80503333333333,6.875055555555557
1443,Estonia,2004,60.76721666666666,7.216523333333334
1444,Estonia,2005,54.69545555555555,7.230173333333334
1445,Estonia,2006,35.652166666666666,7.0824911111111115
1446,Estonia,2007,55.5017,7.908702222222222
1447,Estonia,2008,62.21657777777778,8.403385555555555
1448,Estonia,2009,53.340188888888896,7.701352222222222
1449,Estonia,2010,59.95633333333333,6.853082222222223
1450,Estonia,2011,55.1969,7.64291111111111
1451,Estonia,2012,69.25722222222221,7.05140888888889
1452,Estonia,2013,46.00356666666667,7.4918611111111115
1453,Estonia,2014,54.48806666666667,8.432384444444445
1454,Estonia,2015,49.178377777777776,8.489191111111111
1455,Estonia,2016,61.840644444444436,8.184076666666668
1456,Ethiopia,1991,74.71244444444444,23.353522222222228
1457,Ethiopia,1992,65.97021111111111,22.94364444444445
1458,Ethiopia,1993,82.04847777777778,22.897855555555555
1459,Ethiopia,1994,78.6652177777778,23.101677777777773
1460,Ethiopia,1995,70.22320555555554,23.176677777777783
1461,Ethiopia,1996,85.56820666666668,23.368044444444447
1462,Ethiopia,1997,67.39989111111112,23.258577777777774
1463,Ethiopia,1998,80.53656666666666,23.7075
1464,Ethiopia,1999,64.48049666666667,23.066377777777767
1465,Ethiopia,2000,81.69176222222222,23.26531111111111
1466,Ethiopia,2001,71.52844444444446,23.335366666666665
1467,Ethiopia,2002,59.230811111111116,23.87503333333333
1468,Ethiopia,2003,70.7251911111111,23.675122222222218
1469,Ethiopia,2004,65.97261111111109,23.64242222222223
1470,Ethiopia,2005,83.11016666666666,23.709144444444448
1471,Ethiopia,2006,79.70319555555554,23.5829
1472,Ethiopia,2007,80.19452222222222,23.41798888888889
1473,Ethiopia,2008,74.55401666666667,23.296233333333333
1474,Ethiopia,2009,65.73317777777778,24.095355555555557
1475,Ethiopia,2010,76.90753333333333,23.81961111111111
1476,Ethiopia,2011,78.25375888888887,23.875544444444447
1477,Ethiopia,2012,81.66917777777778,23.66303333333333
1478,Ethiopia,2013,85.37651777777778,23.956422222222226
1479,Ethiopia,2014,82.37794444444444,23.687077777777773
1480,Ethiopia,2015,73.87341111111112,24.148588888888888
1481,Ethiopia,2016,90.70338000000001,24.12938888888889
1482,FaroeIslands,1991,100.81437777777779,7.410654444444442
1483,FaroeIslands,1992,146.44233333333332,7.196749999999999
1484,FaroeIslands,1993,124.88926666666669,6.437605555555555
1485,FaroeIslands,1994,116.8006777777778,6.305117777777778
1486,FaroeIslands,1995,113.28362222222219,6.166141111111113
1487,FaroeIslands,1996,116.06081111111112,7.088554444444443
1488,FaroeIslands,1997,132.6445,7.049615555555556
1489,FaroeIslands,1998,128.21811111111109,6.699664444444445
1490,FaroeIslands,1999,143.04248888888893,6.77490111111111
1491,FaroeIslands,2000,120.82116666666668,6.708484444444443
1492,FaroeIslands,2001,111.13434444444445,6.689
1493,FaroeIslands,2002,115.90361111111109,7.4218511111111125
1494,FaroeIslands,2003,118.73486666666668,8.165583333333334
1495,FaroeIslands,2004,134.86329999999998,7.688588888888888
1496,FaroeIslands,2005,127.66954444444444,6.924521111111112
1497,FaroeIslands,2006,109.88208888888892,7.522247777777778
1498,FaroeIslands,2007,151.60125777777782,7.266434444444443
1499,FaroeIslands,2008,135.71433333333331,7.373803333333332
1500,FaroeIslands,2009,142.8109888888889,7.759574444444443
1501,FaroeIslands,2010,113.82262222222224,6.886671111111112
1502,FaroeIslands,2011,180.886,7.419395555555559
1503,FaroeIslands,2012,146.02375555555557,7.119133333333334
1504,FaroeIslands,2013,108.90821111111109,7.0823277777777776
1505,FaroeIslands,2014,124.37557777777779,8.181794444444442
1506,FaroeIslands,2015,142.3746,6.895944444444446
1507,FaroeIslands,2016,102.02514444444445,7.222516666666667
1508,FederatedStatesofMicronesia,1991,395.0022222222222,27.032888888888888
1509,FederatedStatesofMicronesia,1992,248.15364444444444,27.038155555555548
1510,FederatedStatesofMicronesia,1993,331.4971111111111,26.777555555555555
1511,FederatedStatesofMicronesia,1994,279.2857777777778,27.094811111111113
1512,FederatedStatesofMicronesia,1995,262.17977777777776,27.274966666666664
1513,FederatedStatesofMicronesia,1996,305.25622222222216,27.048866666666665
1514,FederatedStatesofMicronesia,1997,308.64033333333333,26.92998888888889
1515,FederatedStatesofMicronesia,1998,194.0700555555556,26.998355555555552
1516,FederatedStatesofMicronesia,1999,317.5294444444445,26.67783333333333
1517,FederatedStatesofMicronesia,2000,334.8186666666666,27.00001111111111
1518,FederatedStatesofMicronesia,2001,286.732,27.34328888888889
1519,FederatedStatesofMicronesia,2002,342.1826666666667,27.38908888888889
1520,FederatedStatesofMicronesia,2003,328.3851111111111,27.16648888888889
1521,FederatedStatesofMicronesia,2004,312.83366666666666,27.36938888888889
1522,FederatedStatesofMicronesia,2005,328.54377777777773,27.423422222222218
1523,FederatedStatesofMicronesia,2006,290.09944444444443,27.381122222222213
1524,FederatedStatesofMicronesia,2007,289.33511111111113,27.41832222222223
1525,FederatedStatesofMicronesia,2008,258.1989,26.975855555555555
1526,FederatedStatesofMicronesia,2009,206.5673888888889,27.17801111111111
1527,FederatedStatesofMicronesia,2010,260.5769,27.07493333333333
1528,FederatedStatesofMicronesia,2011,317.9704444444444,27.315944444444447
1529,FederatedStatesofMicronesia,2012,284.1315555555555,27.344677777777786
1530,FederatedStatesofMicronesia,2013,229.74922222222224,27.925177777777783
1531,FederatedStatesofMicronesia,2014,317.17133333333334,27.3185
1532,FederatedStatesofMicronesia,2015,326.8094444444445,27.30368888888889
1533,FederatedStatesofMicronesia,2016,273.2307777777778,27.88272222222223
1534,Fiji,1991,200.38122222222216,23.954355555555555
1535,Fiji,1992,117.0364,24.001288888888887
1536,Fiji,1993,251.2544311111111,23.448277777777783
1537,Fiji,1994,211.74704000000003,23.699644444444445
1538,Fiji,1995,207.75784444444446,24.067911111111112
1539,Fiji,1996,294.77334444444443,24.178322222222228
1540,Fiji,1997,302.3953888888889,24.164955555555554
1541,Fiji,1998,77.42054111111109,24.56864444444445
1542,Fiji,1999,290.9364888888889,24.134577777777782
1543,Fiji,2000,405.0418222222222,24.55406666666667
1544,Fiji,2001,246.34355555555558,24.436177777777782
1545,Fiji,2002,271.2002111111111,24.512744444444444
1546,Fiji,2003,158.00424111111113,24.33045555555556
1547,Fiji,2004,239.42697777777784,24.284122222222226
1548,Fiji,2005,210.34187888888889,24.42476666666667
1549,Fiji,2006,232.0598555555556,24.28026666666667
1550,Fiji,2007,298.4148711111111,24.893766666666664
1551,Fiji,2008,295.7556411111111,24.16514444444445
1552,Fiji,2009,256.1708888888889,24.09126666666667
1553,Fiji,2010,135.53743444444444,24.731911111111113
1554,Fiji,2011,347.78705555555547,24.27728888888889
1555,Fiji,2012,423.256088888889,23.969622222222217
1556,Fiji,2013,223.04730000000004,24.41937777777777
1557,Fiji,2014,175.31685555555558,24.113666666666663
1558,Fiji,2015,138.28794444444443,24.040288888888888
1559,Fiji,2016,291.7624444444444,24.64884444444445
1560,Finland,1991,46.139522222222226,3.222693333333334
1561,Finland,1992,52.849377777777775,4.834516666666667
1562,Finland,1993,43.55023333333333,3.71164
1563,Finland,1994,40.078794444444455,2.925302222222223
1564,Finland,1995,45.50353333333333,4.639902222222221
1565,Finland,1996,37.77785555555555,2.912637777777777
1566,Finland,1997,42.293244444444454,4.073308888888889
1567,Finland,1998,57.1142888888889,2.782711111111112
1568,Finland,1999,40.244688888888895,3.5963622222222225
1569,Finland,2000,49.261911111111104,4.4168077777777786
1570,Finland,2001,48.29728888888889,3.947483333333333
1571,Finland,2002,44.368522222222225,5.184865555555555
1572,Finland,2003,40.646555555555565,3.829141111111111
1573,Finland,2004,55.74035555555556,4.010226666666666
1574,Finland,2005,50.281771111111105,4.444382222222221
1575,Finland,2006,31.75402222222223,3.9257411111111113
1576,Finland,2007,51.92097777777778,4.029547777777776
1577,Finland,2008,51.84742222222222,4.209231111111111
1578,Finland,2009,42.46296666666665,4.191758888888889
1579,Finland,2010,48.066,3.223654444444444
1580,Finland,2011,49.078388888888895,4.220171111111111
1581,Finland,2012,56.285911111111105,3.4678533333333332
1582,Finland,2013,38.0961,4.6370933333333335
1583,Finland,2014,43.477533333333334,5.30082
1584,Finland,2015,50.73202222222221,4.874053333333333
1585,Finland,2016,56.3871,4.897874444444444
1586,France,1991,56.11925555555555,12.05195888888889
1587,France,1992,64.15228888888889,12.226546666666666
1588,France,1993,68.03888888888889,12.042448888888893
1589,France,1994,80.62841111111112,12.814521111111109
1590,France,1995,74.61554444444444,12.588444444444445
1591,France,1996,61.477455555555565,11.688637777777776
1592,France,1997,58.32123333333334,12.912933333333333
1593,France,1998,64.69341111111112,12.764822222222223
1594,France,1999,76.53602222222223,13.071508888888891
1595,France,2000,66.63317777777777,12.818261111111115
1596,France,2001,80.0633666666667,12.632704444444444
1597,France,2002,67.78263333333332,12.740595555555556
1598,France,2003,49.63178888888889,13.234824444444444
1599,France,2004,61.689088888888904,12.501533333333334
1600,France,2005,52.41929999999999,12.553458888888885
1601,France,2006,66.96785555555556,12.64786777777778
1602,France,2007,75.56423333333333,13.097380000000001
1603,France,2008,75.05371111111111,12.663643333333335
1604,France,2009,59.00124444444445,12.614972222222226
1605,France,2010,63.19163333333334,11.937417777777776
1606,France,2011,53.37777777777778,13.199015555555556
1607,France,2012,60.995977777777775,12.493054444444445
1608,France,2013,73.5838111111111,11.884093333333333
1609,France,2014,74.21131111111113,13.371021111111114
1610,France,2015,62.48884444444444,13.002591111111114
1611,France,2016,71.06562222222223,13.032921111111113
1612,Gabon,1991,134.96914444444445,25.08993333333333
1613,Gabon,1992,108.60305,24.765366666666665
1614,Gabon,1993,107.84696666666666,24.93767777777777
1615,Gabon,1994,119.51302222222223,24.90486666666667
1616,Gabon,1995,118.62437777777777,25.180655555555553
1617,Gabon,1996,118.5710222222222,24.91175555555556
1618,Gabon,1997,108.94725444444444,24.80103333333333
1619,Gabon,1998,127.08491555555555,25.789855555555558
1620,Gabon,1999,146.1180888888889,25.17833333333333
1621,Gabon,2000,118.74094444444445,25.17543333333333
1622,Gabon,2001,124.94366222222223,25.237644444444445
1623,Gabon,2002,138.8409333333333,25.540966666666666
1624,Gabon,2003,124.40026666666664,25.39504444444444
1625,Gabon,2004,108.4412,25.42137777777777
1626,Gabon,2005,93.11397777777779,25.399844444444447
1627,Gabon,2006,98.66594666666666,25.45780000000001
1628,Gabon,2007,153.03715555555556,25.500400000000006
1629,Gabon,2008,123.18624444444444,25.1634
1630,Gabon,2009,130.92998999999998,25.35505555555555
1631,Gabon,2010,116.97756666666666,25.627122222222226
1632,Gabon,2011,118.71786666666664,25.302077777777768
1633,Gabon,2012,126.52669888888893,25.27573333333333
1634,Gabon,2013,118.86723333333332,25.3664
1635,Gabon,2014,126.75460666666667,25.341944444444447
1636,Gabon,2015,99.83578777777777,25.368522222222214
1637,Gabon,2016,123.05773333333336,25.78228888888889
1638,Gambia,1991,77.3346822222222,27.81525555555555
1639,Gambia,1992,95.23586999999999,27.86782222222222
1640,Gambia,1993,92.9668422222222,28.07005555555555
1641,Gambia,1994,107.49035777777777,27.643655555555558
1642,Gambia,1995,94.02506222222222,27.87321111111111
1643,Gambia,1996,86.29597,28.284544444444442
1644,Gambia,1997,93.03017111111109,28.36628888888889
1645,Gambia,1998,93.40125111111112,28.91013333333333
1646,Gambia,1999,114.69407888888891,27.78066666666666
1647,Gambia,2000,93.11621555555556,28.21005555555556
1648,Gambia,2001,90.87221111111108,28.228866666666665
1649,Gambia,2002,64.98009555555556,28.31371111111111
1650,Gambia,2003,111.15710777777777,28.290644444444442
1651,Gambia,2004,94.5579,28.212611111111112
1652,Gambia,2005,120.62091777777779,28.56971111111111
1653,Gambia,2006,103.39851222222221,28.21461111111111
1654,Gambia,2007,92.411,28.404711111111112
1655,Gambia,2008,119.91343888888888,28.37641111111111
1656,Gambia,2009,115.2329,27.8256
1657,Gambia,2010,124.94996777777777,28.85481111111111
1658,Gambia,2011,90.95649111111109,28.19527777777777
